Row.names,Time stamp,Sex,Age,Breed,Number,Accommodation,Area,Ext,Obs,Shy,Calm,Afraid,Clever,Vigilant,Persevering,Affectionate,Friendly,Lonely,Brutal,Dominant,Aggressive,Impulsive,Predictable,Distracted,Abundance,PredBird,PredMamm,More
2524,2021-02-14 23:24:40 UTC,M,More than 10,EUR,1,AAB,U,1,3,1,2,5,5,5,5,5,5,1,3,4,4,4,1,2,1,0,0,"he loves being in the shower, and catches the drops that fall. he says mom too"
2525,2021-02-15 15:52:34 UTC,F,2a10,EUR,1,AAB,U,0,2,3,3,3,5,5,5,3,1,4,4,4,3,4,5,1,1,0,0,
2526,2021-02-15 16:30:53 UTC,M,2a10,SBI,More than 5,MI,R,0,2,4,3,2,5,3,5,4,3,2,2,3,1,1,4,2,1,0,0,
2527,2021-02-15 18:25:42 UTC,F,2a10,PER,More than 5,MI,R,0,3,1,5,1,5,5,5,5,5,1,1,1,1,1,5,1,1,0,2,
2528,2021-02-15 18:28:20 UTC,F,2a10,EUR,1,MI,R,0,3,3,3,3,3,3,3,3,2,3,1,3,2,3,3,3,1,0,0,
2529,2021-02-15 19:33:37 UTC,M,1a2,SBI,2,AAB,PU,1,2,3,4,2,5,4,3,4,4,5,3,3,1,2,3,3,1,0,0,
253,2021-03-06 18:13:48 UTC,M,2a10,TUV,3,MI,PU,3,2,5,4,5,5,5,4,5,1,5,1,1,1,1,5,3,3,4,4,
2530,2021-02-15 19:34:38 UTC,M,2a10,SBI,3,AAB,PU,1,3,1,5,2,5,2,5,5,5,1,1,4,2,1,5,3,1,0,0,Exclusive cat that has only one owner
2531,2021-02-15 20:01:02 UTC,M,2a10,SBI,1,AAB,PU,0,3,2,4,1,5,1,3,5,4,1,1,1,4,4,4,4,1,0,0,
2532,2021-02-15 20:12:03 UTC,M,2a10,SBI,2,AAB,U,1,2,3,4,4,4,4,3,3,3,3,2,4,3,3,4,2,1,0,0,
2533,2021-02-15 20:12:21 UTC,F,Less than 1,SBI,3,ML,R,0,3,1,3,1,5,1,4,4,3,1,1,3,4,1,3,4,1,0,0,But she loves to watch and talk to the birds she observes through the window.
2534,2021-02-15 20:40:45 UTC,M,1a2,SBI,1,ASB,U,0,2,1,5,2,4,4,4,4,5,3,1,1,2,1,4,4,1,0,0,
2535,2021-02-16 01:44:42 UTC,F,Less than 1,PER,1,AAB,U,0,2,1,4,3,4,1,3,5,5,3,1,1,3,1,4,4,1,0,0,
2536,2021-02-16 01:52:29 UTC,M,1a2,PER,1,AAB,PU,1,2,3,5,3,4,4,5,4,3,5,1,1,3,3,3,4,1,0,0,
2537,2021-02-16 03:48:02 UTC,M,Less than 1,PER,1,MI,U,0,2,1,3,1,4,2,1,3,4,1,1,3,1,1,1,5,1,0,0,
2538,2021-02-16 07:21:10 UTC,M,2a10,PER,1,AAB,U,1,2,2,4,2,4,4,4,5,4,3,2,3,3,4,4,4,1,0,0,"My cat has rituals, he's like clockwork
"
2539,2021-02-16 08:33:55 UTC,F,Less than 1,PER,1,ML,U,0,2,1,5,1,5,3,5,5,5,1,1,1,1,1,1,5,1,0,0,
254,2021-03-06 18:35:13 UTC,M,2a10,NSP,1,MI,R,2,1,1,5,1,5,5,5,5,5,5,1,1,1,1,1,1,3,4,4,
2540,2021-02-16 09:12:36 UTC,M,1a2,PER,1,AAB,R,1,2,4,4,5,4,2,1,4,4,4,1,3,1,1,4,5,1,0,0,
2541,2021-02-16 09:28:24 UTC,F,Less than 1,PER,1,AAB,PU,0,3,4,4,3,4,3,4,4,4,2,1,3,3,2,4,2,1,0,0,
2542,2021-02-16 09:37:58 UTC,F,More than 10,SBI,1,AAB,PU,1,3,2,4,2,4,4,3,4,3,3,1,3,3,1,4,1,1,0,0,Very calm cat who goes outside with a harness.
2543,2021-02-16 12:44:44 UTC,M,2a10,PER,2,AAB,R,2,2,2,4,2,5,4,4,4,4,3,3,3,2,2,3,2,1,0,0,Balcony with vest! On the other hand it catches a lot of insects!
2544,2021-02-16 15:47:37 UTC,M,More than 10,PER,1,AAB,U,1,2,2,5,3,5,5,4,5,2,4,1,1,1,1,3,4,1,0,0,
2545,2021-02-16 18:32:21 UTC,F,2a10,BEN,2,AAB,U,0,3,1,1,1,5,5,5,5,5,1,3,3,4,4,5,1,1,0,0,
2546,2021-02-16 20:00:50 UTC,M,1a2,SBI,1,AAB,U,1,2,4,5,4,2,2,2,2,1,4,1,1,1,1,4,5,1,0,0,
2547,2021-02-16 20:19:25 UTC,F,2a10,Other,3,AAB,R,0,3,1,3,1,5,4,4,5,4,2,1,3,2,4,4,4,1,0,0,
2548,2021-02-16 20:38:20 UTC,F,2a10,BEN,1,ASB,U,0,2,2,5,3,5,5,5,5,5,1,1,1,3,1,3,1,1,0,0,Meows to us often
2549,2021-02-16 20:38:45 UTC,F,2a10,BEN,1,ASB,U,0,2,2,5,3,5,5,5,5,5,1,1,1,3,1,3,1,1,0,0,Meows to us often
255,2021-03-06 18:54:53 UTC,F,2a10,EUR,1,MI,PU,3,2,3,4,2,5,5,5,5,4,4,1,1,5,1,1,5,3,4,3,
2550,2021-02-16 20:57:27 UTC,M,1a2,MCO,2,ML,R,0,2,3,5,3,2,5,1,3,4,3,2,5,2,4,2,2,1,0,0,
2551,2021-02-16 20:59:06 UTC,M,1a2,MCO,2,ML,R,0,2,1,2,1,4,2,4,2,5,4,1,1,1,1,2,5,1,0,0,
2552,2021-02-16 22:43:53 UTC,M,Less than 1,MCO,4,AAB,U,1,2,1,4,1,4,5,4,5,4,3,3,4,1,4,4,2,1,0,0,
2553,2021-02-17 00:03:06 UTC,F,2a10,BEN,2,AAB,U,1,2,4,2,1,5,3,4,5,4,1,2,2,4,4,4,4,1,0,0,
2554,2021-02-17 08:29:24 UTC,M,1a2,RAG,More than 5,MI,R,1,3,1,1,1,3,1,3,1,1,3,1,3,1,3,3,3,1,0,0,Exclusive cat who has only one master and loves only him. All other humans annoy him.
2555,2021-02-17 09:17:14 UTC,F,Less than 1,BEN,1,AAB,U,0,2,4,3,1,5,4,5,4,3,3,3,3,1,2,2,5,1,0,0,
2556,2021-02-17 12:21:31 UTC,M,2a10,NR,4,AAB,U,1,2,1,3,1,3,3,3,3,2,1,3,3,2,3,1,3,1,0,0,"They run all four after flies or spiders, mosquitoes, etc. They only go out onto the balcony."
2557,2021-02-17 12:31:07 UTC,M,2a10,SBI,2,AAB,U,0,3,1,4,3,4,2,4,4,4,3,1,4,4,3,4,3,1,0,0,
2558,2021-02-17 14:30:04 UTC,M,1a2,MCO,2,AAB,U,0,2,4,4,1,5,4,2,5,4,1,4,4,3,4,3,4,1,0,0,
2559,2021-02-17 17:56:44 UTC,M,2a10,MCO,3,AAB,R,0,2,1,2,1,5,5,5,5,5,1,1,4,1,1,1,1,1,0,0,
256,2021-03-06 18:57:23 UTC,M,Less than 1,MCO,More than 5,MI,R,2,3,1,3,3,5,5,5,5,4,1,2,4,3,3,3,3,3,4,3,
2560,2021-02-17 20:05:33 UTC,F,2a10,NR,2,AAB,U,1,2,4,3,3,4,3,5,5,4,1,3,5,4,2,3,4,1,0,0,For apartment cats they hunt all possible insects
2561,2021-02-17 21:27:32 UTC,M,1a2,PER,2,ML,PU,0,1,3,5,3,5,5,2,4,4,3,1,3,2,1,2,2,1,0,0,"Indoor cat that never goes out at all, not used to staying in front of an open window"
2562,2021-02-17 21:29:09 UTC,F,1a2,MCO,2,ML,PU,0,1,2,2,3,4,3,4,3,4,3,4,4,4,4,4,5,1,0,0,Indoor cat that doesn't go out
2563,2021-02-17 21:43:40 UTC,F,2a10,BEN,1,AAB,U,1,2,2,3,3,5,4,5,5,2,1,4,4,3,3,4,3,1,0,0,He is fabulous
2564,2021-02-17 21:46:16 UTC,F,More than 10,MCO,2,AAB,U,0,3,1,4,1,5,4,4,5,3,4,1,3,1,1,4,2,1,0,0,"It is impossible to hunt real prey but I play a lot with my cats (balls, mice, etc.) and they play together or alone."
2565,2021-02-17 21:49:03 UTC,M,2a10,MCO,2,AAB,U,0,3,2,3,2,5,4,5,4,4,2,1,3,1,4,4,4,1,0,0,"Catching prey is impossible but I play a lot with them (toys), they play together too. They spend time on the terrace but, as it is part of the accommodation, I put ""do not go out""
"
2566,2021-02-17 21:59:01 UTC,M,Less than 1,SBI,1,ASB,U,0,1,1,4,1,4,2,2,4,5,2,2,2,1,2,5,4,1,0,0,he doesn't have access to the outside but through the window he tries to chase away the birds
2567,2021-02-17 21:59:50 UTC,M,Less than 1,SBI,1,AAB,PU,1,2,1,4,3,4,3,4,4,5,2,5,2,3,3,4,4,1,0,0,Observer and clingy
2568,2021-02-17 22:00:34 UTC,M,Less than 1,SBI,1,AAB,R,0,2,2,4,3,4,4,4,5,4,2,4,3,3,3,3,4,1,0,0,
2569,2021-02-17 23:00:00 UTC,M,2a10,MCO,4,ML,U,2,3,1,4,1,5,5,5,5,4,1,1,1,1,1,4,5,1,0,0,
257,2021-03-06 19:03:22 UTC,F,1a2,EUR,2,MI,R,3,2,4,2,2,4,4,4,5,3,2,4,4,2,4,2,4,3,4,4,
2570,2021-02-18 02:06:16 UTC,M,More than 10,EUR,1,AAB,PU,2,2,4,5,3,4,5,3,5,1,3,1,3,1,3,5,3,1,0,0,
2571,2021-02-18 03:24:56 UTC,M,1a2,BEN,4,ML,U,1,3,1,1,1,4,2,4,3,4,1,1,1,1,4,3,4,1,0,0,
2572,2021-02-18 04:03:15 UTC,M,2a10,PER,1,AAB,U,0,3,2,4,2,3,3,1,4,4,1,1,1,1,1,4,4,1,0,0,
2573,2021-02-18 04:12:52 UTC,F,2a10,PER,1,AAB,U,3,2,4,4,3,4,3,4,4,1,3,1,1,1,1,1,4,1,0,0,
2574,2021-02-18 05:13:15 UTC,F,1a2,MCO,1,ASB,R,0,2,2,2,3,3,2,5,4,5,4,4,3,3,4,5,4,1,0,3,
2575,2021-02-18 05:15:05 UTC,M,Less than 1,MCO,1,MI,PU,2,3,1,2,1,1,2,2,2,3,1,1,3,1,1,2,3,1,0,0,
2576,2021-02-18 06:13:12 UTC,F,Less than 1,NR,2,ML,PU,0,3,5,4,4,4,4,4,5,1,1,4,1,1,4,4,5,1,0,0,
2577,2021-02-18 06:31:20 UTC,M,2a10,PER,1,ASB,U,0,2,3,4,3,3,3,3,5,3,2,1,3,3,3,5,4,1,0,0,
2578,2021-02-18 06:34:40 UTC,M,More than 10,PER,4,ML,R,0,2,2,4,1,4,3,3,4,4,4,2,5,3,4,2,2,1,0,1,Dominant oppressive
2579,2021-02-18 07:12:33 UTC,F,2a10,PER,2,ML,PU,1,2,3,4,4,2,3,3,4,4,1,2,1,2,3,3,2,1,0,0,
258,2021-03-06 19:20:58 UTC,M,Less than 1,NR,1,ML,R,2,3,4,4,1,4,4,4,5,3,1,1,1,1,1,2,4,3,4,4,
2580,2021-02-18 07:18:35 UTC,F,2a10,BEN,2,AAB,U,1,2,1,4,2,4,4,4,4,4,1,1,1,1,1,4,1,1,0,0,
2581,2021-02-18 07:41:12 UTC,F,More than 10,NR,2,AAB,U,1,1,5,5,5,4,4,1,5,4,4,1,1,1,1,4,4,1,0,0,Very fearful
2582,2021-02-18 07:55:45 UTC,M,2a10,SBI,3,AAB,U,0,2,1,4,1,5,3,4,5,5,2,1,3,1,2,5,5,1,0,0,
2583,2021-02-18 08:06:35 UTC,F,2a10,EUR,2,ML,U,2,2,1,4,5,5,4,2,5,1,4,1,4,2,1,1,1,1,0,0,
2584,2021-02-18 08:06:39 UTC,M,2a10,BEN,More than 5,ASB,PU,0,3,1,2,1,2,3,2,2,4,3,4,4,4,4,3,3,1,0,0,
2585,2021-02-18 08:11:12 UTC,F,1a2,PER,1,AAB,U,0,2,5,4,3,5,5,3,3,1,2,1,1,3,2,5,5,1,0,0,
2586,2021-02-18 08:18:48 UTC,F,2a10,PER,2,MI,R,1,2,4,4,3,4,2,3,5,2,3,1,1,1,1,4,4,1,0,0,
2587,2021-02-18 08:28:59 UTC,M,2a10,PER,1,ML,U,1,2,1,2,2,5,4,5,2,2,4,2,3,2,4,4,4,1,0,0,
2588,2021-02-18 08:33:56 UTC,M,1a2,BEN,2,AAB,U,0,2,1,2,3,5,3,5,4,5,3,5,3,2,5,5,5,1,0,0,
2589,2021-02-18 09:30:05 UTC,F,Less than 1,EUR,1,ML,U,0,2,2,5,2,4,4,4,5,5,3,1,2,2,2,3,3,1,0,0,Our cat doesn't go out 0 and therefore doesn't know how to hunt as he pleases.
259,2021-03-06 23:10:21 UTC,M,More than 10,EUR,2,ML,R,3,2,2,3,2,4,4,4,3,3,4,3,4,3,4,3,3,3,4,4,
2590,2021-02-18 09:33:12 UTC,F,2a10,Other,2,AAB,U,0,2,2,2,5,3,4,3,4,5,4,1,3,4,4,3,2,1,0,0,"Chases flies 
 Chatters her teeth when she sees a bird outside 
 No going outside on the balcony or going out in a harness in winter 
 She goes out on the balcony when it's warm/good with sun 
 I have two cats so I answered in relation to the little unsterilized F who is 3 years old"
2591,2021-02-18 09:41:05 UTC,F,2a10,SBI,1,AAB,PU,1,2,2,4,3,5,4,5,5,4,1,1,1,1,4,3,5,1,0,0,"She watches the sparrows and pigeons on the terrace, making little excited cries with her mouth! It's frustrating for her!"
2592,2021-02-18 09:52:30 UTC,F,Less than 1,PER,2,ASB,U,0,3,5,4,5,5,5,5,4,1,4,1,1,1,1,1,4,1,0,0,
2593,2021-02-18 09:53:37 UTC,M,More than 10,EUR,2,ASB,U,0,3,1,5,1,5,5,4,5,5,1,1,1,1,1,4,1,1,0,0,
2594,2021-02-18 10:19:57 UTC,F,1a2,MCO,5,AAB,R,0,2,2,5,1,5,5,5,5,5,1,4,1,1,1,4,1,1,0,0,
2595,2021-02-18 10:31:51 UTC,F,1a2,BEN,2,AAB,U,2,2,3,2,3,5,4,5,4,4,1,4,4,3,4,1,5,1,0,0,
2596,2021-02-18 10:41:58 UTC,F,1a2,SBI,1,AAB,PU,2,2,3,4,3,5,5,5,3,2,1,2,4,3,4,5,2,1,0,0,She doesn't catch animals since we live in an apartment (in the attic) but she has a real hunting instinct. Reacts a lot to birds that pass by. Asks to go out as soon as she sees one and tries to catch them from the terrace.
2597,2021-02-18 11:46:10 UTC,F,2a10,SBI,2,ASB,U,0,1,4,5,4,4,5,4,5,2,4,1,2,4,1,5,3,1,0,0,
2598,2021-02-18 11:47:37 UTC,F,2a10,Other,2,ASB,U,0,2,1,2,1,5,1,5,5,5,1,1,1,1,4,4,5,1,0,0,
2599,2021-02-18 12:22:44 UTC,M,2a10,MCO,1,ASB,U,0,3,3,3,5,5,5,3,5,4,1,4,5,1,4,4,5,1,0,0,
26,2021-02-15 21:54:03 UTC,F,2a10,SBI,2,AAB,U,0,2,3,4,3,5,5,3,5,2,1,1,4,4,1,4,4,NSP,0,0,
260,2021-03-06 23:51:45 UTC,M,Less than 1,EUR,2,MI,R,0,2,1,1,3,4,1,4,5,5,2,3,3,3,3,5,5,3,4,2,
2600,2021-02-18 12:49:28 UTC,F,1a2,BEN,3,ML,PU,2,2,2,4,2,5,4,4,2,4,4,2,2,2,2,2,4,1,0,1,
2601,2021-02-18 16:10:32 UTC,M,2a10,MCO,4,AAB,U,0,2,4,5,1,4,4,1,5,1,3,1,1,1,1,5,3,1,0,0,
2602,2021-02-18 16:50:26 UTC,M,More than 10,NR,2,AAB,U,0,3,1,5,1,5,3,1,5,5,3,1,1,1,1,1,1,1,0,0,
2603,2021-02-18 17:27:36 UTC,F,2a10,SBI,1,ASB,U,0,1,4,4,3,4,4,4,4,4,4,2,3,3,2,4,3,1,0,0,
2604,2021-02-18 17:27:41 UTC,M,1a2,MCO,2,ML,U,2,2,1,4,1,5,5,4,5,5,2,2,1,1,1,3,1,1,0,0,
2605,2021-02-18 17:28:29 UTC,M,Less than 1,MCO,1,ASB,PU,0,2,2,3,3,4,4,5,5,5,1,1,2,2,2,4,4,1,0,0,
2606,2021-02-18 17:29:46 UTC,F,2a10,Other,2,ML,U,2,1,1,3,1,4,1,3,1,1,5,4,5,5,3,4,3,1,0,0,
2607,2021-02-18 18:24:54 UTC,M,Less than 1,MCO,More than 5,ML,U,1,2,1,4,1,5,3,4,5,4,1,2,3,1,2,3,2,1,0,0,
2608,2021-02-18 19:51:01 UTC,F,More than 10,EUR,1,AAB,PU,1,2,5,4,3,4,3,5,5,2,2,4,3,3,4,4,2,1,0,0,
2609,2021-02-18 20:49:51 UTC,M,1a2,MCO,1,ML,U,0,2,1,4,2,4,3,4,3,4,2,1,1,1,1,3,3,1,0,0,
261,2021-03-07 07:09:47 UTC,M,1a2,NR,1,MI,R,2,2,1,4,4,5,4,4,5,4,3,2,1,2,2,4,4,3,4,4,"He catches his prey, kills them, but very rarely eats them. He leaves them in the garden or brings them back to the terrace (gift ??)"
2610,2021-02-18 23:13:19 UTC,M,2a10,MCO,1,AAB,PU,1,2,1,5,2,5,4,5,5,4,3,1,3,2,2,3,2,1,0,2,
2611,2021-02-19 00:25:16 UTC,M,Less than 1,EUR,3,AAB,PU,2,2,5,3,2,4,4,4,5,2,4,1,1,1,1,3,4,1,0,0,
2612,2021-02-19 09:22:41 UTC,M,2a10,PER,1,ASB,U,0,2,2,4,2,4,3,3,5,4,2,3,3,2,3,3,4,1,0,0,
2613,2021-02-19 09:57:01 UTC,M,2a10,PER,4,ML,PU,1,2,4,4,2,4,5,3,5,3,2,1,1,1,1,3,4,1,0,0,Cat with access to the outdoors but only in an enclosure attached to the house. So no hunting possible except for flying insects
2614,2021-02-19 15:21:06 UTC,M,2a10,MCO,3,ML,R,0,2,1,4,1,5,5,5,5,5,4,1,2,3,2,2,2,1,0,1,
2615,2021-02-19 17:38:30 UTC,F,Less than 1,BEN,1,AAB,U,1,2,1,2,3,4,4,4,5,5,1,3,3,3,4,3,4,1,0,0,
2616,2021-02-23 10:11:07 UTC,M,1a2,MCO,2,AAB,PU,0,2,2,4,2,4,3,2,5,4,1,2,2,2,1,2,4,1,0,0,
2617,2021-02-23 10:12:47 UTC,F,2a10,MCO,2,AAB,PU,0,2,1,4,2,5,4,4,4,2,2,2,4,4,2,2,4,1,0,0,
2618,2021-03-06 14:49:32 UTC,M,Less than 1,BRI,1,ML,U,0,3,4,4,3,5,4,5,5,2,1,1,1,1,1,4,4,1,0,0,
2619,2021-03-06 14:50:13 UTC,F,2a10,BRI,1,AAB,U,1,3,1,4,1,5,5,5,5,5,2,1,3,1,1,5,3,1,0,0,
262,2021-03-07 08:21:24 UTC,M,More than 10,EUR,1,MI,PU,3,3,1,4,2,4,4,5,5,3,3,1,5,5,3,3,4,3,4,4,
2620,2021-03-06 14:57:39 UTC,F,2a10,EUR,More than 5,AAB,PU,0,2,2,4,1,5,5,5,5,4,2,1,5,1,1,4,3,1,0,0,
2621,2021-03-06 15:09:34 UTC,F,1a2,BRI,1,ML,R,0,1,1,2,2,4,4,4,4,1,1,1,1,1,1,1,1,1,0,0,
2622,2021-03-06 15:12:07 UTC,M,2a10,BRI,2,ML,U,0,2,1,4,1,4,3,5,5,5,2,3,5,4,4,4,3,1,0,0,
2623,2021-03-06 15:12:57 UTC,F,2a10,BRI,3,MI,R,0,1,3,5,3,3,2,3,5,4,2,1,2,2,1,4,4,1,0,0,
2624,2021-03-06 15:13:04 UTC,F,Less than 1,Other,1,AAB,U,1,2,1,3,4,5,3,5,5,5,2,1,1,1,4,3,4,1,0,0,
2625,2021-03-06 15:18:44 UTC,F,2a10,BRI,1,ASB,U,0,3,4,5,2,3,4,2,5,2,2,1,2,2,2,4,4,1,0,0,
2626,2021-03-06 15:19:20 UTC,M,1a2,BRI,1,ASB,U,0,2,5,3,4,5,5,5,5,3,3,1,3,1,4,4,5,1,0,0,
2627,2021-03-06 15:26:37 UTC,F,2a10,Other,1,AAB,U,0,2,4,4,3,4,4,3,4,3,4,3,3,3,3,3,3,1,0,0,
2628,2021-03-06 15:26:46 UTC,M,Less than 1,EUR,1,AAB,U,0,2,4,4,1,5,4,4,5,1,2,2,1,1,3,4,3,1,0,0,
2629,2021-03-06 15:33:11 UTC,M,Less than 1,BRI,1,AAB,U,1,3,1,3,2,4,3,3,4,5,2,3,3,2,3,3,4,1,0,0,
263,2021-03-07 17:28:35 UTC,F,2a10,EUR,2,MI,PU,2,1,4,4,4,3,4,2,3,1,3,1,1,1,1,3,3,3,4,1,I let my cats decide when to pet them and the 2 I have at the moment are pretty independent.
2630,2021-03-06 15:45:55 UTC,F,1a2,BRI,2,AAB,PU,0,2,2,3,4,4,3,4,3,3,2,3,3,2,3,2,4,1,0,0,
2631,2021-03-06 15:46:29 UTC,F,Less than 1,BRI,1,AAB,PU,1,2,2,4,4,3,4,4,3,4,4,4,3,2,4,2,4,1,0,0,
2632,2021-03-06 15:55:36 UTC,F,Less than 1,BRI,1,AAB,PU,1,3,1,5,5,4,4,4,5,4,3,1,1,1,1,1,4,1,0,0,
2633,2021-03-06 16:01:30 UTC,M,2a10,BRI,1,AAB,U,1,2,4,5,3,4,5,4,4,4,3,1,1,3,1,4,3,1,0,0,
2634,2021-03-06 16:13:39 UTC,M,1a2,BRI,1,AAB,U,0,2,4,4,4,5,5,5,4,1,4,1,1,1,2,4,2,1,0,0,Sweet and kind
2635,2021-03-06 16:19:37 UTC,M,2a10,Other,2,AAB,PU,0,2,1,5,1,4,3,3,5,4,1,1,2,1,1,5,5,1,0,0,
2636,2021-03-06 16:37:54 UTC,M,2a10,BRI,1,ASB,U,0,1,4,4,3,4,2,3,4,3,4,1,1,3,2,4,2,1,0,0,
2637,2021-03-06 16:38:40 UTC,F,2a10,BRI,1,AAB,PU,0,2,4,4,3,4,5,5,2,2,4,1,3,3,4,5,3,1,0,0,
2638,2021-03-06 16:42:25 UTC,M,More than 10,NR,More than 5,AAB,R,0,2,4,4,2,4,4,3,5,3,2,3,3,2,4,4,2,1,0,0,
2639,2021-03-06 16:47:46 UTC,F,1a2,BRI,2,AAB,U,1,1,1,3,1,1,2,2,2,3,1,1,1,1,1,2,2,1,0,0,
264,2021-03-13 13:29:27 UTC,M,2a10,EUR,2,MI,R,2,3,1,1,1,3,2,3,3,1,1,1,1,1,2,1,2,3,4,4,
2640,2021-03-06 16:58:05 UTC,M,1a2,BRI,1,AAB,PU,1,2,4,3,4,5,2,5,5,4,4,2,1,3,2,4,5,1,0,0,"My cat is trained: sit, lie down, NO, come, and lift the dough are words that he has understood over time."
2641,2021-03-06 16:59:47 UTC,M,2a10,RAG,More than 5,MI,R,1,2,2,4,1,4,4,4,4,4,1,1,2,1,1,4,2,1,0,0,
2642,2021-03-06 17:01:10 UTC,F,2a10,BRI,1,AAB,U,1,2,1,4,3,4,4,2,2,4,4,2,3,3,2,4,4,1,0,0,Hunter of small animals (insects)
2643,2021-03-06 17:24:23 UTC,F,1a2,EUR,2,ML,U,1,2,5,5,3,5,5,4,3,3,3,1,2,3,1,3,3,1,0,0,
2644,2021-03-06 17:26:01 UTC,M,2a10,BRI,2,ASB,U,0,2,4,5,2,4,4,4,3,3,4,2,4,5,1,5,1,1,0,0,
2645,2021-03-06 17:26:39 UTC,M,2a10,EUR,1,AAB,U,0,2,4,4,3,4,2,3,5,1,2,1,3,3,1,5,4,1,0,0,
2646,2021-03-06 17:31:14 UTC,M,Less than 1,EUR,1,AAB,U,0,2,3,1,1,2,2,5,5,4,1,3,1,1,4,5,5,1,0,0,Living room cat
2647,2021-03-06 17:34:16 UTC,F,Less than 1,EUR,1,AAB,U,0,2,2,2,3,5,5,5,4,5,3,3,1,3,3,4,4,1,0,0,
2648,2021-03-06 17:34:56 UTC,F,2a10,EUR,2,AAB,U,2,1,2,3,3,4,5,3,5,3,3,3,3,3,4,3,2,1,0,0,
2649,2021-03-06 17:35:16 UTC,M,1a2,EUR,1,AAB,U,2,2,1,5,5,5,4,4,5,4,3,1,3,5,4,4,4,1,0,0,
265,2021-03-13 13:48:00 UTC,F,2a10,NR,2,ASB,U,2,3,1,5,2,5,5,5,5,5,2,2,5,1,1,5,3,3,4,4,
2650,2021-03-06 17:35:54 UTC,F,More than 10,NR,1,AAB,U,1,2,1,5,3,5,5,5,5,4,4,1,3,3,1,5,5,1,0,0,
2651,2021-03-06 17:36:30 UTC,F,Less than 1,NR,1,AAB,R,0,3,3,2,3,3,4,3,4,3,1,1,1,1,2,3,4,1,0,0,
2652,2021-03-06 17:41:19 UTC,F,Less than 1,EUR,1,ASB,U,1,2,1,1,1,5,5,5,5,5,1,5,1,1,1,1,3,1,0,0,
2653,2021-03-06 17:41:52 UTC,M,2a10,NR,1,ML,PU,1,2,4,3,4,4,4,4,4,1,3,1,1,3,1,4,1,1,0,0,
2654,2021-03-06 17:44:08 UTC,M,2a10,EUR,2,ASB,U,0,2,3,4,3,5,4,5,5,2,2,2,5,3,4,5,5,1,0,0,
2655,2021-03-06 17:48:11 UTC,M,Less than 1,EUR,1,AAB,U,2,3,1,4,3,3,4,5,2,5,4,4,3,3,5,4,2,1,0,0,
2656,2021-03-06 17:53:41 UTC,F,1a2,EUR,2,AAB,U,0,3,2,4,2,4,3,4,5,4,2,2,2,2,2,4,3,1,0,0,
2657,2021-03-06 17:54:26 UTC,F,More than 10,EUR,1,ASB,U,0,2,1,4,3,5,4,5,4,4,3,3,3,3,4,4,3,1,0,0,
2658,2021-03-06 17:54:56 UTC,F,2a10,EUR,2,AAB,U,0,3,4,4,3,3,4,4,5,2,4,3,4,2,2,3,3,1,0,0,
2659,2021-03-06 17:55:11 UTC,M,2a10,EUR,4,ML,PU,0,2,3,4,1,5,4,4,4,2,2,1,4,2,3,4,2,1,0,0,
266,2021-03-13 13:48:01 UTC,M,1a2,EUR,1,ML,R,2,2,1,2,3,2,2,2,2,2,1,3,3,3,1,1,2,3,4,4,"Likes to climb, walks at the top of hedges."
2660,2021-03-06 17:56:34 UTC,F,2a10,NR,1,AAB,U,2,2,4,4,3,4,4,4,4,1,3,1,1,3,3,3,3,1,0,0,
2661,2021-03-06 17:57:18 UTC,M,Less than 1,EUR,1,ASB,U,0,3,3,4,4,4,3,5,4,4,2,4,4,2,3,4,5,1,0,0,"Indoors he likes to chase everything he sees or hears moving (especially under the duvets, the crinkles on the blankets) he also brings us his toys so that we throw and throw them back :)"
2662,2021-03-06 17:58:03 UTC,F,More than 10,NR,1,ASB,U,0,2,4,4,1,5,5,3,4,1,4,1,1,1,3,3,3,1,0,0,
2663,2021-03-06 18:00:23 UTC,M,1a2,ORI,1,AAB,U,1,3,1,3,4,4,3,4,3,4,4,3,4,4,3,3,4,1,0,1,
2664,2021-03-06 18:03:47 UTC,M,1a2,EUR,1,ASB,U,0,3,2,3,3,5,5,5,5,4,3,2,3,2,3,3,3,1,0,0,
2665,2021-03-06 18:05:43 UTC,M,Less than 1,EUR,1,AAB,U,0,2,1,1,3,2,4,4,4,4,2,4,3,3,4,2,2,1,0,0,
2666,2021-03-06 18:07:00 UTC,M,Less than 1,EUR,1,AAB,PU,1,2,1,4,1,3,4,4,5,5,2,1,2,1,2,4,5,1,0,0,
2667,2021-03-06 18:07:22 UTC,M,Less than 1,EUR,1,MI,R,0,1,2,2,2,4,2,4,4,5,2,2,2,1,1,3,3,1,0,0,
2668,2021-03-06 18:10:51 UTC,F,2a10,Other,1,ML,R,2,2,4,4,4,4,4,3,4,4,3,1,2,3,2,4,4,1,0,0,
2669,2021-03-06 18:11:34 UTC,M,1a2,Other,2,ASB,U,0,2,4,3,4,4,5,5,3,2,2,2,2,2,2,2,4,1,0,0,
267,2021-03-13 13:58:34 UTC,M,2a10,Other,4,ML,PU,3,2,2,4,1,5,4,4,3,2,3,4,5,2,3,3,2,3,4,4,
2670,2021-03-06 18:13:46 UTC,M,Less than 1,EUR,1,AAB,U,1,3,4,3,3,5,5,5,5,3,3,3,4,3,3,5,5,1,0,0,
