"id","breed","sex","age","numberOfCatsInHouse","houseType","zone","timeOutside","timeWithOwner","shy","calm","afraid","clever","vigilant","persevering","affectionate","friendly","lonely","brutal","dominant","aggressive","impulsive","predictable","distracted","greeneryInArea","birdCatcher","mammalCatcher","bonus"
"1650","2","2","3","2","3","1","2","3","1","4","2","4","4","4","2","4","4","1","4","2","2","4","2","1","1","1","My sacred is rather easygoing and only goes out under human supervision or on a leash! He's a real prince!"
"1651","5","1","3","2","1","1","1","4","3","2","3","4","2","3","5","3","2","1","4","4","3","3","4","1","1","1",""
"1652","2","2","3","2","4","3","2","3","1","3","2","3","3","4","3","2","3","3","4","4","4","2","3","1","1","1",""
"1653","2","2","3","2","2","2","2","3","1","4","5","5","5","5","5","5","4","1","2","1","2","4","5","1","1","1","Very possessive"
"1654","13","1","1","1","2","1","1","4","1","4","3","5","5","4","5","4","3","1","4","3","3","4","4","1","1","1",""
"1655","2","2","3","3","2","2","1","4","1","5","2","4","4","4","5","5","1","2","1","1","1","4","4","1","1","1","He jumps at the slightest thing and justifies himself when he is challenged after something stupid. He communicates by looking us in the eye but not for anything in particular..."
"1656","5","1","1","2","2","1","2","4","2","4","3","5","4","4","3","4","3","1","2","1","1","5","2","1","1","1",""
"1657","2","2","1","1","1","1","1","3","2","4","2","5","5","4","5","4","1","3","4","3","2","2","4","1","1","1","My cat doesn't go outside at all but his hunting instinct is very present, especially with all his toys that he ""drowns"" in his water bowl."
"1658","5","1","4","3","3","3","4","4","1","4","1","5","5","5","4","4","4","1","3","3","1","1","3","3","5","5",""
"1659","5","2","2","1","1","2","1","3","3","4","5","3","1","5","5","4","4","5","1","1","1","4","5","1","1","1","Cat who was abandoned in a shelter. Who cannot be in contact with 0 other felines due to his illness (feline leukemia). Knows little outside except when we take him out on sunny days: very willing to go exploring but easily frightened by the slightest noise"
"1660","2","2","3","2","2","2","2","3","2","4","3","4","4","4","4","4","2","1","1","1","3","4","3","1","1","1",""
"1661","13","2","3","1","1","1","1","4","1","1","3","2","1","2","2","2","2","1","3","2","3","1","3","1","1","3",""
"1662","2","1","3","1","3","2","2","4","1","3","3","5","5","4","5","5","1","3","5","1","4","4","4","1","1","1",""
"1663","2","1","1","1","4","2","1","4","1","3","2","4","4","3","4","4","1","2","2","3","1","4","3","1","1","1",""
"1664","2","2","2","3","4","2","1","3","1","2","2","4","4","5","4","4","3","2","2","1","1","3","1","1","1","1",""
"1665","3","2","4","1","2","1","2","3","4","5","3","4","4","2","5","3","4","1","1","1","1","5","3","1","1","1",""
"1666","2","2","3","1","2","1","2","3","1","4","3","5","5","5","5","5","1","1","3","3","3","3","3","1","1","1",""
"1667","5","2","4","2","2","2","2","3","1","4","1","3","3","3","5","4","4","5","5","5","3","3","4","1","1","1","Pee outside the box"
"1668","6","2","1","2","3","1","1","3","1","1","1","2","1","1","1","2","1","4","3","1","1","3","2","1","1","1",""
"1670","3","2","2","3","4","2","4","2","2","2","2","3","1","2","2","2","2","1","1","1","1","2","1","3","5","5","Rural area did not want to be selected"
"1671","13","2","3","2","2","1","2","3","4","5","3","5","5","4","5","4","2","1","1","2","1","5","4","1","1","1",""
"1672","2","2","1","2","2","2","1","3","1","2","1","4","4","4","4","4","1","1","4","1","4","4","2","1","1","1","Aged 10 months, he lives peacefully with a 17-year-old kitten."
"1673","3","1","3","2","2","2","3","3","3","2","3","4","4","3","2","1","4","1","4","1","1","3","3","1","1","1",""
"1674","5","1","3","2","2","1","2","2","5","5","5","5","5","5","4","1","5","4","4","2","2","4","4","1","1","1",""
"1675","13","2","3","1","3","1","1","3","2","3","3","3","2","3","5","4","3","2","3","3","3","4","4","1","1","1",""
"1676","13","2","2","1","2","3","1","3","3","3","1","4","4","3","4","4","1","1","1","1","1","1","3","1","1","1","It's a hyghland lynx which has more of a dog's character, it's specific to the breed, brings back toys, parties when you arrive etc."
"1677","5","1","1","3","3","3","1","3","3","2","1","5","2","5","5","4","1","1","2","1","1","1","5","1","1","1",""
"1678","5","1","3","1","1","3","1","4","2","2","3","2","2","2","2","1","1","1","2","2","1","2","2","1","1","1",""
"1679","2","2","3","1","3","2","1","3","2","4","5","3","4","3","4","4","2","1","1","3","2","3","3","1","1","1",""
"1680","13","2","2","1","1","1","2","4","1","4","1","4","4","4","5","4","1","1","1","1","1","1","4","1","1","1",""
"1681","5","2","3","1","4","3","4","4","5","2","1","5","5","4","4","1","3","5","5","5","5","2","1","3","5","5","Rarely brings back hares"
"1682","5","2","4","1","2","1","2","3","4","5","3","5","3","3","5","2","2","1","1","3","1","5","3","1","1","1",""
"1683","5","2","3","1","1","1","1","2","1","5","1","5","4","4","2","4","4","2","1","1","1","1","1","1","1","1",""
"1684","2","1","3","1","3","3","1","3","3","1","2","3","3","3","3","3","2","1","2","2","2","2","2","1","1","1","Very clingy and always sleeps with me"
"1685","13","1","3","2","2","1","2","3","4","3","2","4","4","4","5","2","4","1","2","2","3","2","2","1","1","1","This is a tortoiseshell with a very strong character. This is usually the case with these cat coats...."
"1686","9","1","3","3","1","1","1","4","1","5","1","5","5","5","5","5","1","1","1","1","1","5","3","1","1","1",""
"1687","5","2","3","3","2","3","2","2","2","4","1","4","4","4","3","2","2","2","4","2","2","4","4","1","1","1",""
"1688","3","2","3","1","2","1","1","3","3","2","1","4","4","4","3","3","4","3","4","3","4","4","1","1","1","1",""
"1689","5","2","4","6","3","2","1","3","3","3","1","5","4","4","5","3","2","1","1","1","1","3","1","1","1","1",""
"1690","5","1","3","6","3","3","1","3","2","5","1","4","4","5","5","4","4","2","1","3","4","4","4","1","1","1",""
"1691","5","2","3","1","2","2","3","3","2","4","3","5","5","5","5","4","1","2","2","3","2","4","4","1","1","1","We are in the Canaries, Lagoon chases away cockatoos, flies, mosquitoes"
"1692","5","2","3","3","4","3","3","3","5","1","5","3","5","5","5","1","1","2","1","1","5","5","5","3","5","5",""
"1693","11","2","3","2","1","1","1","3","3","3","1","3","2","2","3","1","3","1","3","1","1","1","1","1","1","1","Player"
"1694","13","2","3","2","1","1","1","4","4","3","1","5","4","4","3","4","4","1","3","2","4","2","1","1","1","1",""
"1695","1","1","2","2","2","3","3","3","2","4","1","5","5","5","5","3","2","1","4","1","1","4","4","1","1","3",""
"1696","1","2","4","1","2","1","2","4","4","2","3","4","4","5","4","2","4","3","3","3","4","3","4","1","1","1",""
"1697","5","2","4","1","2","1","2","4","1","2","5","5","5","5","5","5","1","3","4","4","4","1","2","1","1","1","he loves being in the shower, and catches the drops that fall. he says mom too"
"1698","5","1","3","1","2","1","1","3","3","3","3","5","5","5","3","1","4","4","4","3","4","5","1","1","1","1",""
"1699","2","2","3","6","4","3","1","3","4","3","2","5","3","5","4","3","2","2","3","1","1","4","2","1","1","1",""
"1700","7","1","3","6","4","3","1","4","1","5","1","5","5","5","5","5","1","1","1","1","1","5","1","1","1","3",""
"1701","5","1","3","1","4","3","1","4","3","3","3","3","3","3","3","2","3","1","3","2","3","3","3","1","1","1",""
"1702","2","2","2","2","2","2","2","3","3","4","2","5","4","3","4","4","5","3","3","1","2","3","3","1","1","1",""
"1703","12","2","3","3","4","2","4","3","5","4","5","5","5","4","5","1","5","1","1","1","1","5","3","3","5","5",""
"1704","2","2","3","3","2","2","2","4","1","5","2","5","2","5","5","5","1","1","4","2","1","5","3","1","1","1","Exclusive cat that has only one owner"
"1705","2","2","3","1","2","2","1","4","2","4","1","5","1","3","5","4","1","1","1","4","4","4","4","1","1","1",""
"1706","2","2","3","2","2","1","2","3","3","4","4","4","4","3","3","3","3","2","4","3","3","4","2","1","1","1",""
"1707","2","1","1","3","3","3","1","4","1","3","1","5","1","4","4","3","1","1","3","4","1","3","4","1","1","1","But she loves to watch and talk to the birds she observes through the window."
"1708","2","2","2","1","1","1","1","3","1","5","2","4","4","4","4","5","3","1","1","2","1","4","4","1","1","1",""
"1709","7","1","1","1","2","1","1","3","1","4","3","4","1","3","5","5","3","1","1","3","1","4","4","1","1","1",""
"1710","7","2","2","1","2","2","2","3","3","5","3","4","4","5","4","3","5","1","1","3","3","3","4","1","1","1",""
"1711","7","2","1","1","4","1","1","3","1","3","1","4","2","1","3","4","1","1","3","1","1","1","5","1","1","1",""
"1712","7","2","3","1","2","1","2","3","2","4","2","4","4","4","5","4","3","2","3","3","4","4","4","1","1","1","My cat has rituals, he's like clockwork"
"1713","7","1","1","1","3","1","1","3","1","5","1","5","3","5","5","5","1","1","1","1","1","1","5","1","1","1",""
"1715","7","2","2","1","2","3","2","3","4","4","5","4","2","1","4","4","4","1","3","1","1","4","5","1","1","1",""
"1716","7","1","1","1","2","2","1","4","4","4","3","4","3","4","4","4","2","1","3","3","2","4","2","1","1","1",""
"1717","2","1","4","1","2","2","2","4","2","4","2","4","4","3","4","3","3","1","3","3","1","4","1","1","1","1","Very calm cat who goes outside with a harness."
"1718","7","2","3","2","2","3","3","3","2","4","2","5","4","4","4","4","3","3","3","2","2","3","2","1","1","1","Balcony with vest! On the other hand it catches a lot of insects!"
"1719","7","2","4","1","2","1","2","3","2","5","3","5","5","4","5","2","4","1","1","1","1","3","4","1","1","1",""
"1720","1","1","3","2","2","1","1","4","1","1","1","5","5","5","5","5","1","3","3","4","4","5","1","1","1","1",""
"1721","2","2","2","1","2","1","2","3","4","5","4","2","2","2","2","1","4","1","1","1","1","4","5","1","1","1",""
"1722","13","1","3","3","2","3","1","4","1","3","1","5","4","4","5","4","2","1","3","2","4","4","4","1","1","1",""
"1723","1","1","3","1","1","1","1","3","2","5","3","5","5","5","5","5","1","1","1","3","1","3","1","1","1","1","Meows to us often"
"1724","1","1","3","1","1","1","1","3","2","5","3","5","5","5","5","5","1","1","1","3","1","3","1","1","1","1","Meows to us often"
"1725","5","1","3","1","4","2","4","3","3","4","2","5","5","5","5","4","4","1","1","5","1","1","5","3","5","4",""
"1726","6","2","2","2","3","3","1","3","3","5","3","2","5","1","3","4","3","2","5","2","4","2","2","1","1","1",""
"1727","6","2","2","2","3","3","1","3","1","2","1","4","2","4","2","5","4","1","1","1","1","2","5","1","1","1",""
"1728","6","2","1","4","2","1","2","3","1","4","1","4","5","4","5","4","3","3","4","1","4","4","2","1","1","1",""
"1729","1","1","3","2","2","1","2","3","4","2","1","5","3","4","5","4","1","2","2","4","4","4","4","1","1","1",""
"1730","8","2","2","6","4","3","2","4","1","1","1","3","1","3","1","1","3","1","3","1","3","3","3","1","1","1","Exclusive cat who has only one master and loves only him. All other humans annoy him."
"1731","1","1","1","1","2","1","1","3","4","3","1","5","4","5","4","3","3","3","3","1","2","2","5","1","1","1",""
"1732","13","2","3","4","2","1","2","3","1","3","1","3","3","3","3","2","1","3","3","2","3","1","3","1","1","1","They run all four after flies or spiders, mosquitoes, etc. They only go out onto the balcony."
"1733","2","2","3","2","2","1","1","4","1","4","3","4","2","4","4","4","3","1","4","4","3","4","3","1","1","1",""
"1734","6","2","2","2","2","1","1","3","4","4","1","5","4","2","5","4","1","4","4","3","4","3","4","1","1","1",""
"1735","6","2","3","3","2","3","1","3","1","2","1","5","5","5","5","5","1","1","4","1","1","1","1","1","1","1",""
"1736","6","2","1","6","4","3","3","4","1","3","3","5","5","5","5","4","1","2","4","3","3","3","3","3","5","4",""
"1737","13","1","3","2","2","1","2","3","4","3","3","4","3","5","5","4","1","3","5","4","2","3","4","1","1","1","For apartment cats they hunt all possible insects"
"1738","7","2","2","2","3","2","1","2","3","5","3","5","5","2","4","4","3","1","3","2","1","2","2","1","1","1","Indoor cat that never goes out at all, not used to staying in front of an open window"
"1739","6","1","2","2","3","2","1","2","2","2","3","4","3","4","3","4","3","4","4","4","4","4","5","1","1","1","Indoor cat that doesn't go out"
"1740","1","1","3","1","2","1","2","3","2","3","3","5","4","5","5","2","1","4","4","3","3","4","3","1","1","1","He is fabulous"
"1741","6","1","4","2","2","1","1","4","1","4","1","5","4","4","5","3","4","1","3","1","1","4","2","1","1","1","It is impossible to hunt real prey but I play a lot with my cats (balls, mice, etc.) and they play together or alone."
"1742","6","2","3","2","2","1","1","4","2","3","2","5","4","5","4","4","2","1","3","1","4","4","4","1","1","1","Catching prey is impossible but I play a lot with them (toys), they play together too. They spend time on the terrace but, as it is part of the accommodation, I put ""do not go out"""
"1743","2","2","1","1","1","1","1","2","1","4","1","4","2","2","4","5","2","2","2","1","2","5","4","1","1","1","he doesn't have access to the outside but through the window he tries to chase away the birds"
"1744","2","2","1","1","2","2","2","3","1","4","3","4","3","4","4","5","2","5","2","3","3","4","4","1","1","1","Observer and clingy"
"1745","2","2","1","1","2","3","1","3","2","4","3","4","4","4","5","4","2","4","3","3","3","3","4","1","1","1",""
"1746","6","2","3","4","3","1","3","4","1","4","1","5","5","5","5","4","1","1","1","1","1","4","5","1","1","1",""
"1747","5","1","2","2","4","3","4","3","4","2","2","4","4","4","5","3","2","4","4","2","4","2","4","3","5","5",""
"1748","5","2","4","1","2","2","3","3","4","5","3","4","5","3","5","1","3","1","3","1","3","5","3","1","1","1",""
"1749","1","2","2","4","3","1","2","4","1","1","1","4","2","4","3","4","1","1","1","1","4","3","4","1","1","1",""
"1750","7","2","3","1","2","1","1","4","2","4","2","3","3","1","4","4","1","1","1","1","1","4","4","1","1","1",""
"1751","7","1","3","1","2","1","4","3","4","4","3","4","3","4","4","1","3","1","1","1","1","1","4","1","1","1",""
"1752","6","1","2","1","1","3","1","3","2","2","3","3","2","5","4","5","4","4","3","3","4","5","4","1","1","4",""
"1753","6","2","1","1","4","2","3","4","1","2","1","1","2","2","2","3","1","1","3","1","1","2","3","1","1","1",""
"1754","13","1","1","2","3","2","1","4","5","4","4","4","4","4","5","1","1","4","1","1","4","4","5","1","1","1",""
"1755","7","2","3","1","1","1","1","3","3","4","3","3","3","3","5","3","2","1","3","3","3","5","4","1","1","1",""
"1756","7","2","4","4","3","3","1","3","2","4","1","4","3","3","4","4","4","2","5","3","4","2","2","1","1","2","Dominant oppressive"
"1757","7","1","3","2","3","2","2","3","3","4","4","2","3","3","4","4","1","2","1","2","3","3","2","1","1","1",""
"1758","13","2","1","1","3","3","3","4","4","4","1","4","4","4","5","3","1","1","1","1","1","2","4","3","5","5",""
"1759","1","1","3","2","2","1","2","3","1","4","2","4","4","4","4","4","1","1","1","1","1","4","1","1","1","1",""
"1760","13","1","4","2","2","1","2","2","5","5","5","4","4","1","5","4","4","1","1","1","1","4","4","1","1","1","Very fearful"
"1761","2","2","3","3","2","1","1","3","1","4","1","5","3","4","5","5","2","1","3","1","2","5","5","1","1","1",""
"1762","5","1","3","2","3","1","3","3","1","4","5","5","4","2","5","1","4","1","4","2","1","1","1","1","1","1",""
"1763","1","2","3","6","1","2","1","4","1","2","1","2","3","2","2","4","3","4","4","4","4","3","3","1","1","1",""
"1764","7","1","2","1","2","1","1","3","5","4","3","5","5","3","3","1","2","1","1","3","2","5","5","1","1","1",""
